# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 1.1468612141719547,3.817118038134712,0.4588944693108964,0.05747766942729201,3.0811502590237723,-3.000000000000045,-0.00007960690985765913,180.0,-0.014019997980974518,0.0
 1.1518406405328792,3.8324231992435864,0.45890980441612156,0.057407857879765434,3.0662119799409986,-3.0000000000000893,-0.00008632244173513909,180.0,-0.015130393728553676,0.0
 1.156842624499648,3.847722804981032,0.4589251137458391,0.05733217589292431,3.0512060280406916,-3.0000000000001332,-0.00009306972068990202,180.0,-0.016232729349160948,0.0
 1.161867359791447,3.8630164280107864,0.4589403953173176,0.05725061072488136,3.036131822165294,-3.0,-0.00009984544996783479,180.0,-0.017327167465759172,0.0
 1.166915045527327,3.8783036409965854,0.45895564714782583,0.05716314862882124,3.0209887649576546,-3.0,-0.00010664738073958129,180.0,-0.01841386589072984,0.0
 1.1719858864070254,3.8935840166021656,0.4589708672546323,0.05706977484490924,3.0057762423185594,-2.999999999999956,-0.00011343969921361512,180.0,-0.01949297677398046,0.0
 1.1770800928996077,3.908857127491262,0.4589860536550057,0.05697047359606748,2.9904936228408125,-3.0,-0.0001202919609906454,180.0,-0.020564647173672162,0.0
 1.1821978814403382,3.9241225463276117,0.4590012043662147,0.05686522808041789,2.975140257218621,-2.9999999999999565,-0.00012716718123757383,180.0,-0.021629018920372237,0.0
 1.1873394746362163,3.939379845774952,0.45901631740552795,0.05675402046390339,2.959715477630987,-3.000000000000043,-0.00013409428951123665,180.0,-0.02268622852561669,0.0
 1.1925051014806458,3.9546285984970178,0.459031390790214,0.0566368318728326,2.9442185970976977,-3.000000000000086,-0.0001410413339229024,180.0,-0.023736406976162777,0.0
 1.1976949975777342,3.969868377157546,0.4590464225375416,0.05651364238690811,2.928648908806433,-2.9999999999998717,-0.00014800886237237315,180.0,-0.024779680344386122,0.0
 1.2029094053767404,3.9850987544202723,0.4590614106647793,0.056384431028463466,2.9130056854094146,-3.0,-0.00015504822139295608,180.0,-0.02581616891449788,0.0
 1.2081485744172418,4.000319302948934,0.45907635318919576,0.05624917575554227,2.8972881782879103,-3.000000000000042,-0.0001621051496129664,180.0,-0.02684598764237308,0.0
 1.2134127615856103,4.015529595407267,0.45909124812805974,0.056107853451873115,2.8814956167828045,-3.000000000000042,-0.0001692275571912429,180.0,-0.02786924624014685,0.0
 1.218702231383438,4.030729204459007,0.4591060934986398,0.05596043991559763,2.865627207389322,-2.999999999999916,-0.00017634397617002223,180.0,-0.02888604859062132,0.0
 1.224017256208595,4.045917702767892,0.45912088731820444,0.05580690985023779,2.849682132913851,-3.0,-0.00018354490121645693,180.0,-0.029896492699633886,0.0
 1.2293581166496377,4.061094662997656,0.4591356276040226,0.05564723685505239,2.8336595515907232,-2.999999999999917,-0.0001908038960398729,180.0,-0.030900671831497098,0.0
 1.2347251017943537,4.076259657812036,0.4591503123733627,0.055481393408371,2.8175585961565752,-3.0,-0.0001980782113575724,180.0,-0.03189867215819086,0.0
 1.2401185095532614,4.09141225987477,0.4591649396434935,0.055309350862454164,2.801378372879852,-3.0,-0.00020542815864139512,180.0,-0.03289057505364954,0.0
 1.245538646998961,4.106552041849593,0.4591795074316835,0.05513107942499528,2.785117960542753,-3.0,-0.00021283115394738427,180.0,-0.03387645508720731,0.0
 1.2509858307222792,4.12167857640024,0.45919401375520147,0.054946548150240526,2.7687764093727982,-3.0000000000000817,-0.00022028581029157263,180.0,-0.034856381127210984,0.0
 1.2564603872062328,4.13679143619045,0.45920845663131604,0.0547557249229334,2.7523527399209375,-3.0,-0.00022779105367019606,180.0,-0.03583041568817733,0.0
 1.2619626532188908,4.151890193883957,0.4592228340772958,0.054558576444472935,2.735845941882963,-3.000000000000081,-0.00023536323476300113,180.0,-0.03679861467903617,0.0
 1.2674929762263198,4.166974422144499,0.4592371441104094,0.05435506821907194,2.719254972860676,-3.0,-0.0002430003140558175,180.0,-0.03776102750120256,0.0
 1.2730517148268552,4.18204369363581,0.45925138474792554,0.05414516453790513,2.70257875705907,-2.99999999999996,-0.0002506844189351631,180.0,-0.03871769694981437,0.0
 1.278639239208059,4.197097581021629,0.4592655540071129,0.05392882846221398,2.685816183915459,-2.9999999999999605,-0.0002584470426395326,180.0,-0.039668658742534266,0.0
 1.28425593162781,4.212135656965691,0.45927964990523995,0.05370602180735311,2.668966106656206,-3.0000000000000395,-0.0002662858066831838,180.0,-0.0406139411836552,0.0
 1.2899021869210936,4.227157494131733,0.4592936704595755,0.05347670512696378,2.652027340776355,-2.9999999999999605,-0.0002741987171342031,180.0,-0.04155356568818674,0.0
 1.2955784130341692,4.242162665183489,0.45930761368738804,0.05324083769231309,2.634998662437128,-3.0,-0.00028218412074652817,180.0,-0.04248754558192086,0.0
